node,nodeId,nodeOrder,start,end,duration,state,workId,agvId
Source #11,11,1,16507.900,17107.900,600.000,other,,
Source #22,22,2,16507.900,17107.900,600.000,other,,
Source #12,12,3,16507.900,17107.900,600.000,other,,
Source #29,29,4,16507.900,17107.900,600.000,other,,
Source #43,43,5,16507.900,17107.900,600.000,other,,
Source #54,54,6,16507.900,17107.900,600.000,other,,
Source #1,1,7,16507.900,17107.900,600.000,other,,
Source #65,65,8,16507.900,17107.900,600.000,other,,
EquipmentNode #13,13,9,16507.900,16523.500,15.600,wait,630,
EquipmentNode #13,13,9,16523.500,16526.500,3.000,down,630,
EquipmentNode #13,13,9,16526.500,16526.600,0.100,idle,630,
EquipmentNode #13,13,9,16526.600,16528.600,2.000,process,631,
EquipmentNode #13,13,9,16528.600,16546.700,18.100,wait,631,
EquipmentNode #13,13,9,16546.700,16549.700,3.000,down,631,
EquipmentNode #13,13,9,16549.700,16549.800,0.100,idle,631,
EquipmentNode #13,13,9,16549.800,16551.800,2.000,process,632,
EquipmentNode #13,13,9,16551.800,16569.900,18.100,wait,632,
EquipmentNode #13,13,9,16569.900,16572.900,3.000,down,632,
EquipmentNode #13,13,9,16572.900,16573.000,0.100,idle,632,
EquipmentNode #13,13,9,16573.000,16575.000,2.000,process,633,
EquipmentNode #13,13,9,16575.000,16593.100,18.100,wait,633,
EquipmentNode #13,13,9,16593.100,16596.100,3.000,down,633,
EquipmentNode #13,13,9,16596.100,16596.200,0.100,idle,633,
EquipmentNode #13,13,9,16596.200,16598.200,2.000,process,634,
EquipmentNode #13,13,9,16598.200,16616.300,18.100,wait,634,
EquipmentNode #13,13,9,16616.300,16619.300,3.000,down,634,
EquipmentNode #13,13,9,16619.300,16619.400,0.100,idle,634,
EquipmentNode #13,13,9,16619.400,16621.400,2.000,process,635,
EquipmentNode #13,13,9,16621.400,16639.500,18.100,wait,635,
EquipmentNode #13,13,9,16639.500,16642.500,3.000,down,635,
EquipmentNode #13,13,9,16642.500,16642.600,0.100,idle,635,
EquipmentNode #13,13,9,16642.600,16644.600,2.000,process,636,
EquipmentNode #13,13,9,16644.600,16662.700,18.100,wait,636,
EquipmentNode #13,13,9,16662.700,16665.700,3.000,down,636,
EquipmentNode #13,13,9,16665.700,16665.800,0.100,idle,636,
EquipmentNode #13,13,9,16665.800,16667.800,2.000,process,637,
EquipmentNode #13,13,9,16667.800,16685.900,18.100,wait,637,
EquipmentNode #13,13,9,16685.900,16688.900,3.000,down,637,
EquipmentNode #13,13,9,16688.900,16689.000,0.100,idle,637,
EquipmentNode #13,13,9,16689.000,16691.000,2.000,process,638,
EquipmentNode #13,13,9,16691.000,16709.100,18.100,wait,638,
EquipmentNode #13,13,9,16709.100,16712.100,3.000,down,638,
EquipmentNode #13,13,9,16712.100,16712.200,0.100,idle,638,
EquipmentNode #13,13,9,16712.200,16714.200,2.000,process,639,
EquipmentNode #13,13,9,16714.200,16732.300,18.100,wait,639,
EquipmentNode #13,13,9,16732.300,16735.300,3.000,down,639,
EquipmentNode #13,13,9,16735.300,16735.400,0.100,idle,639,
EquipmentNode #13,13,9,16735.400,16737.400,2.000,process,640,
EquipmentNode #13,13,9,16737.400,16755.500,18.100,wait,640,
EquipmentNode #13,13,9,16755.500,16758.500,3.000,down,640,
EquipmentNode #13,13,9,16758.500,16758.600,0.100,idle,640,
EquipmentNode #13,13,9,16758.600,16760.600,2.000,process,641,
EquipmentNode #13,13,9,16760.600,16778.700,18.100,wait,641,
EquipmentNode #13,13,9,16778.700,16781.700,3.000,down,641,
EquipmentNode #13,13,9,16781.700,16781.800,0.100,idle,641,
EquipmentNode #13,13,9,16781.800,16783.800,2.000,process,642,
EquipmentNode #13,13,9,16783.800,16801.900,18.100,wait,642,
EquipmentNode #13,13,9,16801.900,16804.900,3.000,down,642,
EquipmentNode #13,13,9,16804.900,16805.000,0.100,idle,642,
EquipmentNode #13,13,9,16805.000,16807.000,2.000,process,643,
EquipmentNode #13,13,9,16807.000,16825.100,18.100,wait,643,
EquipmentNode #13,13,9,16825.100,16828.100,3.000,down,643,
EquipmentNode #13,13,9,16828.100,16828.200,0.100,idle,643,
EquipmentNode #13,13,9,16828.200,16830.200,2.000,process,644,
EquipmentNode #13,13,9,16830.200,16848.300,18.100,wait,644,
EquipmentNode #13,13,9,16848.300,16851.300,3.000,down,644,
EquipmentNode #13,13,9,16851.300,16851.400,0.100,idle,644,
EquipmentNode #13,13,9,16851.400,16853.400,2.000,process,645,
EquipmentNode #13,13,9,16853.400,16871.500,18.100,wait,645,
EquipmentNode #13,13,9,16871.500,16874.500,3.000,down,645,
EquipmentNode #13,13,9,16874.500,16874.600,0.100,idle,645,
EquipmentNode #13,13,9,16874.600,16876.600,2.000,process,646,
EquipmentNode #13,13,9,16876.600,16894.700,18.100,wait,646,
EquipmentNode #13,13,9,16894.700,16897.700,3.000,down,646,
EquipmentNode #13,13,9,16897.700,16897.800,0.100,idle,646,
EquipmentNode #13,13,9,16897.800,16899.800,2.000,process,647,
EquipmentNode #13,13,9,16899.800,16917.900,18.100,wait,647,
EquipmentNode #13,13,9,16917.900,16920.900,3.000,down,647,
EquipmentNode #13,13,9,16920.900,16921.000,0.100,idle,647,
EquipmentNode #13,13,9,16921.000,16923.000,2.000,process,648,
EquipmentNode #13,13,9,16923.000,16941.100,18.100,wait,648,
EquipmentNode #13,13,9,16941.100,16944.100,3.000,down,648,
EquipmentNode #13,13,9,16944.100,16944.200,0.100,idle,648,
EquipmentNode #13,13,9,16944.200,16946.200,2.000,process,649,
EquipmentNode #13,13,9,16946.200,16964.300,18.100,wait,649,
EquipmentNode #13,13,9,16964.300,16967.300,3.000,down,649,
EquipmentNode #13,13,9,16967.300,16967.400,0.100,idle,649,
EquipmentNode #13,13,9,16967.400,16969.400,2.000,process,650,
EquipmentNode #13,13,9,16969.400,16987.500,18.100,wait,650,
EquipmentNode #13,13,9,16987.500,16990.500,3.000,down,650,
EquipmentNode #13,13,9,16990.500,16990.600,0.100,idle,650,
EquipmentNode #13,13,9,16990.600,16992.600,2.000,process,651,
EquipmentNode #13,13,9,16992.600,17010.700,18.100,wait,651,
EquipmentNode #13,13,9,17010.700,17013.700,3.000,down,651,
EquipmentNode #13,13,9,17013.700,17013.800,0.100,idle,651,
EquipmentNode #13,13,9,17013.800,17015.800,2.000,process,652,
EquipmentNode #13,13,9,17015.800,17033.900,18.100,wait,652,
EquipmentNode #13,13,9,17033.900,17036.900,3.000,down,652,
EquipmentNode #13,13,9,17036.900,17037.000,0.100,idle,652,
EquipmentNode #13,13,9,17037.000,17039.000,2.000,process,653,
EquipmentNode #13,13,9,17039.000,17057.100,18.100,wait,653,
EquipmentNode #13,13,9,17057.100,17060.100,3.000,down,653,
EquipmentNode #13,13,9,17060.100,17060.200,0.100,idle,653,
EquipmentNode #13,13,9,17060.200,17062.200,2.000,process,654,
EquipmentNode #13,13,9,17062.200,17080.300,18.100,wait,654,
EquipmentNode #13,13,9,17080.300,17083.300,3.000,down,654,
EquipmentNode #13,13,9,17083.300,17083.400,0.100,idle,654,
EquipmentNode #13,13,9,17083.400,17085.400,2.000,process,655,
EquipmentNode #13,13,9,17085.400,17103.500,18.100,wait,655,
EquipmentNode #13,13,9,17103.500,17106.500,3.000,down,655,
EquipmentNode #13,13,9,17106.500,17106.600,0.100,idle,655,
EquipmentNode #13,13,9,17106.600,17107.900,1.300,process,656,
EquipmentNode #25,25,10,16507.900,16525.600,17.700,wait,630,
EquipmentNode #25,25,10,16525.600,16528.600,3.000,down,630,
EquipmentNode #25,25,10,16528.600,16528.700,0.100,idle,630,
EquipmentNode #25,25,10,16528.700,16530.700,2.000,process,631,
EquipmentNode #25,25,10,16530.700,16548.800,18.100,wait,631,
EquipmentNode #25,25,10,16548.800,16551.800,3.000,down,631,
EquipmentNode #25,25,10,16551.800,16551.900,0.100,idle,631,
EquipmentNode #25,25,10,16551.900,16553.900,2.000,process,632,
EquipmentNode #25,25,10,16553.900,16572.000,18.100,wait,632,
EquipmentNode #25,25,10,16572.000,16575.000,3.000,down,632,
EquipmentNode #25,25,10,16575.000,16575.100,0.100,idle,632,
EquipmentNode #25,25,10,16575.100,16577.100,2.000,process,633,
EquipmentNode #25,25,10,16577.100,16595.200,18.100,wait,633,
EquipmentNode #25,25,10,16595.200,16598.200,3.000,down,633,
EquipmentNode #25,25,10,16598.200,16598.300,0.100,idle,633,
EquipmentNode #25,25,10,16598.300,16600.300,2.000,process,634,
EquipmentNode #25,25,10,16600.300,16618.400,18.100,wait,634,
EquipmentNode #25,25,10,16618.400,16621.400,3.000,down,634,
EquipmentNode #25,25,10,16621.400,16621.500,0.100,idle,634,
EquipmentNode #25,25,10,16621.500,16623.500,2.000,process,635,
EquipmentNode #25,25,10,16623.500,16641.600,18.100,wait,635,
EquipmentNode #25,25,10,16641.600,16644.600,3.000,down,635,
EquipmentNode #25,25,10,16644.600,16644.700,0.100,idle,635,
EquipmentNode #25,25,10,16644.700,16646.700,2.000,process,636,
EquipmentNode #25,25,10,16646.700,16664.800,18.100,wait,636,
EquipmentNode #25,25,10,16664.800,16667.800,3.000,down,636,
EquipmentNode #25,25,10,16667.800,16667.900,0.100,idle,636,
EquipmentNode #25,25,10,16667.900,16669.900,2.000,process,637,
EquipmentNode #25,25,10,16669.900,16688.000,18.100,wait,637,
EquipmentNode #25,25,10,16688.000,16691.000,3.000,down,637,
EquipmentNode #25,25,10,16691.000,16691.100,0.100,idle,637,
EquipmentNode #25,25,10,16691.100,16693.100,2.000,process,638,
EquipmentNode #25,25,10,16693.100,16711.200,18.100,wait,638,
EquipmentNode #25,25,10,16711.200,16714.200,3.000,down,638,
EquipmentNode #25,25,10,16714.200,16714.300,0.100,idle,638,
EquipmentNode #25,25,10,16714.300,16716.300,2.000,process,639,
EquipmentNode #25,25,10,16716.300,16734.400,18.100,wait,639,
EquipmentNode #25,25,10,16734.400,16737.400,3.000,down,639,
EquipmentNode #25,25,10,16737.400,16737.500,0.100,idle,639,
EquipmentNode #25,25,10,16737.500,16739.500,2.000,process,640,
EquipmentNode #25,25,10,16739.500,16757.600,18.100,wait,640,
EquipmentNode #25,25,10,16757.600,16760.600,3.000,down,640,
EquipmentNode #25,25,10,16760.600,16760.700,0.100,idle,640,
EquipmentNode #25,25,10,16760.700,16762.700,2.000,process,641,
EquipmentNode #25,25,10,16762.700,16780.800,18.100,wait,641,
EquipmentNode #25,25,10,16780.800,16783.800,3.000,down,641,
EquipmentNode #25,25,10,16783.800,16783.900,0.100,idle,641,
EquipmentNode #25,25,10,16783.900,16785.900,2.000,process,642,
EquipmentNode #25,25,10,16785.900,16804.000,18.100,wait,642,
EquipmentNode #25,25,10,16804.000,16807.000,3.000,down,642,
EquipmentNode #25,25,10,16807.000,16807.100,0.100,idle,642,
EquipmentNode #25,25,10,16807.100,16809.100,2.000,process,643,
EquipmentNode #25,25,10,16809.100,16827.200,18.100,wait,643,
EquipmentNode #25,25,10,16827.200,16830.200,3.000,down,643,
EquipmentNode #25,25,10,16830.200,16830.300,0.100,idle,643,
EquipmentNode #25,25,10,16830.300,16832.300,2.000,process,644,
EquipmentNode #25,25,10,16832.300,16850.400,18.100,wait,644,
EquipmentNode #25,25,10,16850.400,16853.400,3.000,down,644,
EquipmentNode #25,25,10,16853.400,16853.500,0.100,idle,644,
EquipmentNode #25,25,10,16853.500,16855.500,2.000,process,645,
EquipmentNode #25,25,10,16855.500,16873.600,18.100,wait,645,
EquipmentNode #25,25,10,16873.600,16876.600,3.000,down,645,
EquipmentNode #25,25,10,16876.600,16876.700,0.100,idle,645,
EquipmentNode #25,25,10,16876.700,16878.700,2.000,process,646,
EquipmentNode #25,25,10,16878.700,16896.800,18.100,wait,646,
EquipmentNode #25,25,10,16896.800,16899.800,3.000,down,646,
EquipmentNode #25,25,10,16899.800,16899.900,0.100,idle,646,
EquipmentNode #25,25,10,16899.900,16901.900,2.000,process,647,
EquipmentNode #25,25,10,16901.900,16920.000,18.100,wait,647,
EquipmentNode #25,25,10,16920.000,16923.000,3.000,down,647,
EquipmentNode #25,25,10,16923.000,16923.100,0.100,idle,647,
EquipmentNode #25,25,10,16923.100,16925.100,2.000,process,648,
EquipmentNode #25,25,10,16925.100,16943.200,18.100,wait,648,
EquipmentNode #25,25,10,16943.200,16946.200,3.000,down,648,
EquipmentNode #25,25,10,16946.200,16946.300,0.100,idle,648,
EquipmentNode #25,25,10,16946.300,16948.300,2.000,process,649,
EquipmentNode #25,25,10,16948.300,16966.400,18.100,wait,649,
EquipmentNode #25,25,10,16966.400,16969.400,3.000,down,649,
EquipmentNode #25,25,10,16969.400,16969.500,0.100,idle,649,
EquipmentNode #25,25,10,16969.500,16971.500,2.000,process,650,
EquipmentNode #25,25,10,16971.500,16989.600,18.100,wait,650,
EquipmentNode #25,25,10,16989.600,16992.600,3.000,down,650,
EquipmentNode #25,25,10,16992.600,16992.700,0.100,idle,650,
EquipmentNode #25,25,10,16992.700,16994.700,2.000,process,651,
EquipmentNode #25,25,10,16994.700,17012.800,18.100,wait,651,
EquipmentNode #25,25,10,17012.800,17015.800,3.000,down,651,
EquipmentNode #25,25,10,17015.800,17015.900,0.100,idle,651,
EquipmentNode #25,25,10,17015.900,17017.900,2.000,process,652,
EquipmentNode #25,25,10,17017.900,17036.000,18.100,wait,652,
EquipmentNode #25,25,10,17036.000,17039.000,3.000,down,652,
EquipmentNode #25,25,10,17039.000,17039.100,0.100,idle,652,
EquipmentNode #25,25,10,17039.100,17041.100,2.000,process,653,
EquipmentNode #25,25,10,17041.100,17059.200,18.100,wait,653,
EquipmentNode #25,25,10,17059.200,17062.200,3.000,down,653,
EquipmentNode #25,25,10,17062.200,17062.300,0.100,idle,653,
EquipmentNode #25,25,10,17062.300,17064.300,2.000,process,654,
EquipmentNode #25,25,10,17064.300,17082.400,18.100,wait,654,
EquipmentNode #25,25,10,17082.400,17085.400,3.000,down,654,
EquipmentNode #25,25,10,17085.400,17085.500,0.100,idle,654,
EquipmentNode #25,25,10,17085.500,17087.500,2.000,process,655,
EquipmentNode #25,25,10,17087.500,17105.600,18.100,wait,655,
EquipmentNode #25,25,10,17105.600,17107.900,2.300,down,655,
EquipmentNode #27,27,11,16507.900,16519.400,11.500,wait,628,
EquipmentNode #27,27,11,16519.400,16522.400,3.000,down,628,
EquipmentNode #27,27,11,16522.400,16522.500,0.100,idle,628,
EquipmentNode #27,27,11,16522.500,16524.500,2.000,process,629,
EquipmentNode #27,27,11,16524.500,16542.600,18.100,wait,629,
EquipmentNode #27,27,11,16542.600,16545.600,3.000,down,629,
EquipmentNode #27,27,11,16545.600,16545.700,0.100,idle,629,
EquipmentNode #27,27,11,16545.700,16547.700,2.000,process,630,
EquipmentNode #27,27,11,16547.700,16565.800,18.100,wait,630,
EquipmentNode #27,27,11,16565.800,16568.800,3.000,down,630,
EquipmentNode #27,27,11,16568.800,16568.900,0.100,idle,630,
EquipmentNode #27,27,11,16568.900,16570.900,2.000,process,631,
EquipmentNode #27,27,11,16570.900,16589.000,18.100,wait,631,
EquipmentNode #27,27,11,16589.000,16592.000,3.000,down,631,
EquipmentNode #27,27,11,16592.000,16592.100,0.100,idle,631,
EquipmentNode #27,27,11,16592.100,16594.100,2.000,process,632,
EquipmentNode #27,27,11,16594.100,16612.200,18.100,wait,632,
EquipmentNode #27,27,11,16612.200,16615.200,3.000,down,632,
EquipmentNode #27,27,11,16615.200,16615.300,0.100,idle,632,
EquipmentNode #27,27,11,16615.300,16617.300,2.000,process,633,
EquipmentNode #27,27,11,16617.300,16635.400,18.100,wait,633,
EquipmentNode #27,27,11,16635.400,16638.400,3.000,down,633,
EquipmentNode #27,27,11,16638.400,16638.500,0.100,idle,633,
EquipmentNode #27,27,11,16638.500,16640.500,2.000,process,634,
EquipmentNode #27,27,11,16640.500,16658.600,18.100,wait,634,
EquipmentNode #27,27,11,16658.600,16661.600,3.000,down,634,
EquipmentNode #27,27,11,16661.600,16661.700,0.100,idle,634,
EquipmentNode #27,27,11,16661.700,16663.700,2.000,process,635,
EquipmentNode #27,27,11,16663.700,16681.800,18.100,wait,635,
EquipmentNode #27,27,11,16681.800,16684.800,3.000,down,635,
EquipmentNode #27,27,11,16684.800,16684.900,0.100,idle,635,
EquipmentNode #27,27,11,16684.900,16686.900,2.000,process,636,
EquipmentNode #27,27,11,16686.900,16705.000,18.100,wait,636,
EquipmentNode #27,27,11,16705.000,16708.000,3.000,down,636,
EquipmentNode #27,27,11,16708.000,16708.100,0.100,idle,636,
EquipmentNode #27,27,11,16708.100,16710.100,2.000,process,637,
EquipmentNode #27,27,11,16710.100,16728.200,18.100,wait,637,
EquipmentNode #27,27,11,16728.200,16731.200,3.000,down,637,
EquipmentNode #27,27,11,16731.200,16731.300,0.100,idle,637,
EquipmentNode #27,27,11,16731.300,16733.300,2.000,process,638,
EquipmentNode #27,27,11,16733.300,16751.400,18.100,wait,638,
EquipmentNode #27,27,11,16751.400,16754.400,3.000,down,638,
EquipmentNode #27,27,11,16754.400,16754.500,0.100,idle,638,
EquipmentNode #27,27,11,16754.500,16756.500,2.000,process,639,
EquipmentNode #27,27,11,16756.500,16774.600,18.100,wait,639,
EquipmentNode #27,27,11,16774.600,16777.600,3.000,down,639,
EquipmentNode #27,27,11,16777.600,16777.700,0.100,idle,639,
EquipmentNode #27,27,11,16777.700,16779.700,2.000,process,640,
EquipmentNode #27,27,11,16779.700,16797.800,18.100,wait,640,
EquipmentNode #27,27,11,16797.800,16800.800,3.000,down,640,
EquipmentNode #27,27,11,16800.800,16800.900,0.100,idle,640,
EquipmentNode #27,27,11,16800.900,16802.900,2.000,process,641,
EquipmentNode #27,27,11,16802.900,16821.000,18.100,wait,641,
EquipmentNode #27,27,11,16821.000,16824.000,3.000,down,641,
EquipmentNode #27,27,11,16824.000,16824.100,0.100,idle,641,
EquipmentNode #27,27,11,16824.100,16826.100,2.000,process,642,
EquipmentNode #27,27,11,16826.100,16844.200,18.100,wait,642,
EquipmentNode #27,27,11,16844.200,16847.200,3.000,down,642,
EquipmentNode #27,27,11,16847.200,16847.300,0.100,idle,642,
EquipmentNode #27,27,11,16847.300,16849.300,2.000,process,643,
EquipmentNode #27,27,11,16849.300,16867.400,18.100,wait,643,
EquipmentNode #27,27,11,16867.400,16870.400,3.000,down,643,
EquipmentNode #27,27,11,16870.400,16870.500,0.100,idle,643,
EquipmentNode #27,27,11,16870.500,16872.500,2.000,process,644,
EquipmentNode #27,27,11,16872.500,16890.600,18.100,wait,644,
EquipmentNode #27,27,11,16890.600,16893.600,3.000,down,644,
EquipmentNode #27,27,11,16893.600,16893.700,0.100,idle,644,
EquipmentNode #27,27,11,16893.700,16895.700,2.000,process,645,
EquipmentNode #27,27,11,16895.700,16913.800,18.100,wait,645,
EquipmentNode #27,27,11,16913.800,16916.800,3.000,down,645,
EquipmentNode #27,27,11,16916.800,16916.900,0.100,idle,645,
EquipmentNode #27,27,11,16916.900,16918.900,2.000,process,646,
EquipmentNode #27,27,11,16918.900,16937.000,18.100,wait,646,
EquipmentNode #27,27,11,16937.000,16940.000,3.000,down,646,
EquipmentNode #27,27,11,16940.000,16940.100,0.100,idle,646,
EquipmentNode #27,27,11,16940.100,16942.100,2.000,process,647,
EquipmentNode #27,27,11,16942.100,16960.200,18.100,wait,647,
EquipmentNode #27,27,11,16960.200,16963.200,3.000,down,647,
EquipmentNode #27,27,11,16963.200,16963.300,0.100,idle,647,
EquipmentNode #27,27,11,16963.300,16965.300,2.000,process,648,
EquipmentNode #27,27,11,16965.300,16983.400,18.100,wait,648,
EquipmentNode #27,27,11,16983.400,16986.400,3.000,down,648,
EquipmentNode #27,27,11,16986.400,16986.500,0.100,idle,648,
EquipmentNode #27,27,11,16986.500,16988.500,2.000,process,649,
EquipmentNode #27,27,11,16988.500,17006.600,18.100,wait,649,
EquipmentNode #27,27,11,17006.600,17009.600,3.000,down,649,
EquipmentNode #27,27,11,17009.600,17009.700,0.100,idle,649,
EquipmentNode #27,27,11,17009.700,17011.700,2.000,process,650,
EquipmentNode #27,27,11,17011.700,17029.800,18.100,wait,650,
EquipmentNode #27,27,11,17029.800,17032.800,3.000,down,650,
EquipmentNode #27,27,11,17032.800,17032.900,0.100,idle,650,
EquipmentNode #27,27,11,17032.900,17034.900,2.000,process,651,
EquipmentNode #27,27,11,17034.900,17053.000,18.100,wait,651,
EquipmentNode #27,27,11,17053.000,17056.000,3.000,down,651,
EquipmentNode #27,27,11,17056.000,17056.100,0.100,idle,651,
EquipmentNode #27,27,11,17056.100,17058.100,2.000,process,652,
EquipmentNode #27,27,11,17058.100,17076.200,18.100,wait,652,
EquipmentNode #27,27,11,17076.200,17079.200,3.000,down,652,
EquipmentNode #27,27,11,17079.200,17079.300,0.100,idle,652,
EquipmentNode #27,27,11,17079.300,17081.300,2.000,process,653,
EquipmentNode #27,27,11,17081.300,17099.400,18.100,wait,653,
EquipmentNode #27,27,11,17099.400,17102.400,3.000,down,653,
EquipmentNode #27,27,11,17102.400,17102.500,0.100,idle,653,
EquipmentNode #27,27,11,17102.500,17104.500,2.000,process,654,
EquipmentNode #27,27,11,17104.500,17107.900,3.400,wait,654,
EquipmentNode #28,28,12,16507.900,16521.500,13.600,wait,628,
EquipmentNode #28,28,12,16521.500,16524.500,3.000,down,628,
EquipmentNode #28,28,12,16524.500,16524.600,0.100,idle,628,
EquipmentNode #28,28,12,16524.600,16526.600,2.000,process,629,
EquipmentNode #28,28,12,16526.600,16544.700,18.100,wait,629,
EquipmentNode #28,28,12,16544.700,16547.700,3.000,down,629,
EquipmentNode #28,28,12,16547.700,16547.800,0.100,idle,629,
EquipmentNode #28,28,12,16547.800,16549.800,2.000,process,630,
EquipmentNode #28,28,12,16549.800,16567.900,18.100,wait,630,
EquipmentNode #28,28,12,16567.900,16570.900,3.000,down,630,
EquipmentNode #28,28,12,16570.900,16571.000,0.100,idle,630,
EquipmentNode #28,28,12,16571.000,16573.000,2.000,process,631,
EquipmentNode #28,28,12,16573.000,16591.100,18.100,wait,631,
EquipmentNode #28,28,12,16591.100,16594.100,3.000,down,631,
EquipmentNode #28,28,12,16594.100,16594.200,0.100,idle,631,
EquipmentNode #28,28,12,16594.200,16596.200,2.000,process,632,
EquipmentNode #28,28,12,16596.200,16614.300,18.100,wait,632,
EquipmentNode #28,28,12,16614.300,16617.300,3.000,down,632,
EquipmentNode #28,28,12,16617.300,16617.400,0.100,idle,632,
EquipmentNode #28,28,12,16617.400,16619.400,2.000,process,633,
EquipmentNode #28,28,12,16619.400,16637.500,18.100,wait,633,
EquipmentNode #28,28,12,16637.500,16640.500,3.000,down,633,
EquipmentNode #28,28,12,16640.500,16640.600,0.100,idle,633,
EquipmentNode #28,28,12,16640.600,16642.600,2.000,process,634,
EquipmentNode #28,28,12,16642.600,16660.700,18.100,wait,634,
EquipmentNode #28,28,12,16660.700,16663.700,3.000,down,634,
EquipmentNode #28,28,12,16663.700,16663.800,0.100,idle,634,
EquipmentNode #28,28,12,16663.800,16665.800,2.000,process,635,
EquipmentNode #28,28,12,16665.800,16683.900,18.100,wait,635,
EquipmentNode #28,28,12,16683.900,16686.900,3.000,down,635,
EquipmentNode #28,28,12,16686.900,16687.000,0.100,idle,635,
EquipmentNode #28,28,12,16687.000,16689.000,2.000,process,636,
EquipmentNode #28,28,12,16689.000,16707.100,18.100,wait,636,
EquipmentNode #28,28,12,16707.100,16710.100,3.000,down,636,
EquipmentNode #28,28,12,16710.100,16710.200,0.100,idle,636,
EquipmentNode #28,28,12,16710.200,16712.200,2.000,process,637,
EquipmentNode #28,28,12,16712.200,16730.300,18.100,wait,637,
EquipmentNode #28,28,12,16730.300,16733.300,3.000,down,637,
EquipmentNode #28,28,12,16733.300,16733.400,0.100,idle,637,
EquipmentNode #28,28,12,16733.400,16735.400,2.000,process,638,
EquipmentNode #28,28,12,16735.400,16753.500,18.100,wait,638,
EquipmentNode #28,28,12,16753.500,16756.500,3.000,down,638,
EquipmentNode #28,28,12,16756.500,16756.600,0.100,idle,638,
EquipmentNode #28,28,12,16756.600,16758.600,2.000,process,639,
EquipmentNode #28,28,12,16758.600,16776.700,18.100,wait,639,
EquipmentNode #28,28,12,16776.700,16779.700,3.000,down,639,
EquipmentNode #28,28,12,16779.700,16779.800,0.100,idle,639,
EquipmentNode #28,28,12,16779.800,16781.800,2.000,process,640,
EquipmentNode #28,28,12,16781.800,16799.900,18.100,wait,640,
EquipmentNode #28,28,12,16799.900,16802.900,3.000,down,640,
EquipmentNode #28,28,12,16802.900,16803.000,0.100,idle,640,
EquipmentNode #28,28,12,16803.000,16805.000,2.000,process,641,
EquipmentNode #28,28,12,16805.000,16823.100,18.100,wait,641,
EquipmentNode #28,28,12,16823.100,16826.100,3.000,down,641,
EquipmentNode #28,28,12,16826.100,16826.200,0.100,idle,641,
EquipmentNode #28,28,12,16826.200,16828.200,2.000,process,642,
EquipmentNode #28,28,12,16828.200,16846.300,18.100,wait,642,
EquipmentNode #28,28,12,16846.300,16849.300,3.000,down,642,
EquipmentNode #28,28,12,16849.300,16849.400,0.100,idle,642,
EquipmentNode #28,28,12,16849.400,16851.400,2.000,process,643,
EquipmentNode #28,28,12,16851.400,16869.500,18.100,wait,643,
EquipmentNode #28,28,12,16869.500,16872.500,3.000,down,643,
EquipmentNode #28,28,12,16872.500,16872.600,0.100,idle,643,
EquipmentNode #28,28,12,16872.600,16874.600,2.000,process,644,
EquipmentNode #28,28,12,16874.600,16892.700,18.100,wait,644,
EquipmentNode #28,28,12,16892.700,16895.700,3.000,down,644,
EquipmentNode #28,28,12,16895.700,16895.800,0.100,idle,644,
EquipmentNode #28,28,12,16895.800,16897.800,2.000,process,645,
EquipmentNode #28,28,12,16897.800,16915.900,18.100,wait,645,
EquipmentNode #28,28,12,16915.900,16918.900,3.000,down,645,
EquipmentNode #28,28,12,16918.900,16919.000,0.100,idle,645,
EquipmentNode #28,28,12,16919.000,16921.000,2.000,process,646,
EquipmentNode #28,28,12,16921.000,16939.100,18.100,wait,646,
EquipmentNode #28,28,12,16939.100,16942.100,3.000,down,646,
EquipmentNode #28,28,12,16942.100,16942.200,0.100,idle,646,
EquipmentNode #28,28,12,16942.200,16944.200,2.000,process,647,
EquipmentNode #28,28,12,16944.200,16962.300,18.100,wait,647,
EquipmentNode #28,28,12,16962.300,16965.300,3.000,down,647,
EquipmentNode #28,28,12,16965.300,16965.400,0.100,idle,647,
EquipmentNode #28,28,12,16965.400,16967.400,2.000,process,648,
EquipmentNode #28,28,12,16967.400,16985.500,18.100,wait,648,
EquipmentNode #28,28,12,16985.500,16988.500,3.000,down,648,
EquipmentNode #28,28,12,16988.500,16988.600,0.100,idle,648,
EquipmentNode #28,28,12,16988.600,16990.600,2.000,process,649,
EquipmentNode #28,28,12,16990.600,17008.700,18.100,wait,649,
EquipmentNode #28,28,12,17008.700,17011.700,3.000,down,649,
EquipmentNode #28,28,12,17011.700,17011.800,0.100,idle,649,
EquipmentNode #28,28,12,17011.800,17013.800,2.000,process,650,
EquipmentNode #28,28,12,17013.800,17031.900,18.100,wait,650,
EquipmentNode #28,28,12,17031.900,17034.900,3.000,down,650,
EquipmentNode #28,28,12,17034.900,17035.000,0.100,idle,650,
EquipmentNode #28,28,12,17035.000,17037.000,2.000,process,651,
EquipmentNode #28,28,12,17037.000,17055.100,18.100,wait,651,
EquipmentNode #28,28,12,17055.100,17058.100,3.000,down,651,
EquipmentNode #28,28,12,17058.100,17058.200,0.100,idle,651,
EquipmentNode #28,28,12,17058.200,17060.200,2.000,process,652,
EquipmentNode #28,28,12,17060.200,17078.300,18.100,wait,652,
EquipmentNode #28,28,12,17078.300,17081.300,3.000,down,652,
EquipmentNode #28,28,12,17081.300,17081.400,0.100,idle,652,
